Tenure Months,Internet_Service_Fiber optic,Dependents,Payment_Method_Electronic check,Contract_One year,Device_Protection_No internet service,Total Charges,Online_Backup_No internet service,Online_Security_No internet service,Internet_Service_No,Streaming_Movies_No internet service,Tech_Support_No internet service,Streaming_TV_No internet service,Online_Security_Yes,Paperless Billing,Streaming_Movies_Yes,Tech_Support_Yes,Multiple_Lines_Yes,Streaming_TV_Yes,Contract_Two year,Partner,prob_not_churn,prob_churn,Churn Value,y_pred
0.5138888888888888,1,0,1,0,0,0.4122489867354459,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0.18846856311308113,0.8115314368869189,1,1
0.013888888888888888,0,0,0,0,0,0.006413504053058218,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.22906007813930018,0.7709399218606998,1,1
0.05555555555555555,0,0,1,0,0,0.028797439204126755,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.16965455185999245,0.8303454481400075,0,1
1.0,1,0,1,0,0,0.9841504697862934,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0.8284316957283555,0.17156830427164455,0,0
0.013888888888888888,1,0,0,0,0,0.008129145173176124,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.17621894326917587,0.8237810567308241,0,1
0.3333333333333333,0,0,0,0,0,0.14027381171702286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.47083520114421074,0.5291647988557893,0,1
0.3333333333333333,0,1,1,0,0,0.15197241156963892,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.8529371799810199,0.14706282001898005,0,0
0.38888888888888884,0,1,0,0,0,0.16238140198968315,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.8009376849314562,0.1990623150685438,0,0
0.15277777777777776,1,0,0,0,0,0.09161408437730288,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3076969575289207,0.6923030424710793,0,1
0.20833333333333331,1,0,1,0,0,0.18224369012527636,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0.29121862144458144,0.7087813785554186,1,1
0.38888888888888884,1,0,0,1,0,0.2859766488577746,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.532349245594409,0.467650754405591,0,0
0.08333333333333333,1,1,1,0,0,0.061141304347826095,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.31647904583417275,0.6835209541658273,1,1
0.18055555555555555,1,0,1,0,0,0.14204702468680916,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0.07965876828702378,0.9203412317129762,1,1
0.013888888888888888,1,0,1,0,0,0.008560934045689021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1271948425301831,0.8728051574698169,1,1
0.6944444444444444,0,1,0,1,0,0.465433861459101,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0.9439817640283287,0.05601823597167128,0,0
0.29166666666666663,0,0,0,0,0,0.08982935703758291,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.5320638239997248,0.46793617600027515,0,0
0.3333333333333333,0,0,0,0,1,0.054140567428150335,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0.9169232127811761,0.0830767872188239,0,0
0.986111111111111,0,0,1,0,0,0.728312684229919,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0.9259118481604081,0.07408815183959193,0,0
0.8055555555555555,0,0,0,1,0,0.4950257921886515,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0.8962505098561293,0.1037494901438707,0,0
0.3194444444444444,0,1,0,0,1,0.059270219233603545,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0.9659145660352839,0.034085433964716104,0,0
0.125,0,0,0,0,0,0.06643215733235079,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.4436200207754133,0.5563799792245867,0,1
0.5277777777777778,1,0,1,0,0,0.34693372328666183,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.37010816125252044,0.6298918387474796,1,1
0.08333333333333333,0,0,0,0,0,0.03316714259395726,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.38129630003755444,0.6187036999624456,1,1
0.027777777777777776,0,0,0,0,1,0.004467575534266765,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0.4953259847101127,0.5046740152898873,0,1
0.18055555555555555,1,0,0,0,0,0.14519620486366988,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0.2481942528444866,0.7518057471555134,0,1
0.986111111111111,0,0,0,0,0,0.7356127947678703,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0.9478108199152614,0.05218918008473858,0,0
0.6666666666666666,0,0,0,0,1,0.12170689019896833,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0.9715305329271848,0.028469467072815113,0,0
0.5138888888888888,1,0,0,0,0,0.400187684229919,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.40495920187931067,0.5950407981206893,1,1
0.8055555555555555,1,0,1,1,0,0.7161477523949891,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.5302601737952899,0.46973982620471016,1,0
0.013888888888888888,0,0,0,0,0,0.0051699521002210765,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2702807851055823,0.7297192148944177,1,1
0.38888888888888884,0,1,1,0,0,0.20750621775976422,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.6751123982702202,0.3248876017297798,0,0
0.2777777777777778,1,0,1,0,0,0.20094878408253503,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.14880701908190686,0.8511929809180931,0,1
0.15277777777777776,1,1,0,0,0,0.08927091009579957,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.45142711320275486,0.5485728867972451,0,1
0.3333333333333333,0,0,0,0,0,0.09536201179071484,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.593207985304534,0.40679201469546605,0,0
0.9583333333333333,1,1,0,0,0,0.8361447586588063,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0.9691321265934572,0.030867873406542862,0,0
1.0,0,1,0,0,1,0.19679209653647753,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0.9968782426072023,0.0031217573927977763,0,0
0.6527777777777778,1,0,0,0,0,0.4570456429624172,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.4400520516994254,0.5599479483005746,1,1
0.9166666666666666,0,1,0,1,0,0.374430038688283,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.9765752395522573,0.02342476044774269,0,0
0.8055555555555555,1,0,0,0,0,0.6620532424465735,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0.4097997170613946,0.5902002829386054,0,1
0.16666666666666666,0,0,1,0,0,0.07042764369933678,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2772514315907486,0.7227485684092514,0,1
0.5833333333333333,1,0,0,1,0,0.5295631448047163,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0.4601364646846745,0.5398635353153255,0,1
0.875,0,1,0,0,0,0.538244979734709,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0.9908340176517478,0.009165982348252144,0,0
0.05555555555555555,1,0,1,0,0,0.033714075165806934,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.11514137245634226,0.8848586275436577,1,1
0.027777777777777776,1,0,0,0,0,0.015089581798084012,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.15128058528262434,0.8487194147173757,1,1
0.2361111111111111,1,0,1,0,0,0.17725796794399412,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0.18399904658402,0.81600095341598,1,1
0.6666666666666666,0,1,0,0,1,0.13510385961680177,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0.9914103797950525,0.00858962020494747,0,0
0.013888888888888888,1,0,1,0,0,0.008722135224760503,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.1047704748451389,0.8952295251548611,1,1
0.18055555555555555,1,0,1,0,0,0.12978997789240976,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.12210346819785456,0.8778965318021454,1,1
0.611111111111111,0,0,0,0,1,0.10426837693441415,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0.9736693160589421,0.02633068394105786,0,0
0.05555555555555555,0,0,0,0,0,0.016857037582903467,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.5467266281172545,0.4532733718827456,0,0
0.013888888888888888,0,0,0,0,1,0.0022568165070007374,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0.4846131543677824,0.5153868456322176,1,1
0.75,0,0,0,1,0,0.42783368644067804,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0.6646792190586113,0.3353207809413887,1,0
0.2638888888888889,0,0,1,0,0,0.08444063190862197,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.2944362188856001,0.7055637811143999,1,1
0.013888888888888888,0,0,0,0,1,0.002331659911569639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.5738805436946217,0.4261194563053783,0,0
0.375,0,0,1,0,1,0.061003131908621964,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0.6610906196192956,0.33890938038070434,0,0
0.4861111111111111,0,0,1,0,0,0.2412145357406043,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0.508788189176522,0.49121181082347803,0,0
0.5972222222222222,0,0,0,0,0,0.33476303426676496,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0.7499399259629941,0.2500600740370059,0,0
0.6388888888888888,1,0,0,1,0,0.509418754605748,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.6191759752664889,0.3808240247335111,1,0
0.25,0,1,0,1,0,0.09354274134119382,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.8487178310223558,0.15128216897764424,0,0
0.9305555555555555,0,0,0,1,0,0.6797105287398674,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0.8688808800663346,0.13111911993366537,0,0
0.9444444444444444,1,0,0,0,0,0.6879030029476788,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0.808326051687368,0.191673948312632,0,0
0.29166666666666663,1,0,1,0,0,0.26158921333824614,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0.11962997431861977,0.8803700256813802,0,1
1.0,0,0,0,0,0,0.45868644067796616,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0.968477979121273,0.03152202087872701,0,0
0.041666666666666664,1,0,0,0,0,0.02407654753131909,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.20896565079880847,0.7910343492011915,1,1
0.4722222222222222,1,1,0,0,0,0.4247190493736183,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0.6955903172331006,0.30440968276689934,0,0
0.16666666666666666,1,0,1,0,0,0.12284681282240238,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.11822223734969017,0.8817777626503098,0,1
0.013888888888888888,1,0,0,0,0,0.008129145173176124,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.17621894326917587,0.8237810567308241,0,1
0.4444444444444444,1,1,1,0,0,0.3557479734708917,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0.40113243492998507,0.5988675650700149,0,1
0.9583333333333333,0,0,0,0,1,0.18904292557111277,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0.9849913645845206,0.015008635415479386,0,0
0.625,0,1,0,0,0,0.2940424649963154,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0.9878125890214463,0.012187410978553744,0,0
1.0,1,0,0,0,0,0.9041543846720709,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.8607192397351503,0.13928076026484973,0,0
0.7916666666666666,0,0,0,1,0,0.3609409543109801,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.8929866609134051,0.10701333908659495,0,0
1.0,0,0,0,0,0,0.553225175018423,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0.9630139937710629,0.0369860062289371,0,0
0.3333333333333333,1,0,1,0,0,0.22315424649963156,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0.33785954690081277,0.6621404530991872,0,1
0.7777777777777777,0,1,0,1,0,0.2270058032424466,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.9588195802284575,0.041180419771542534,0,0
0.013888888888888888,0,0,0,0,1,0.002170458732498158,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0.4846412133059561,0.5153587866940439,1,1
0.8472222222222222,1,0,1,1,0,0.8481139462048638,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0.61518634480233,0.3848136551976699,0,0
0.3194444444444444,0,0,0,1,1,0.05539563375092116,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.8737022795918462,0.12629772040815376,0,0
0.5833333333333333,0,0,1,0,1,0.12760224760501107,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0.9337352668329939,0.06626473316700615,0,0
0.5833333333333333,0,1,1,1,0,0.3555925294767871,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0.8999227420071323,0.10007725799286775,0,0
0.027777777777777776,0,0,0,0,1,0.006119887619749448,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.5838308823817975,0.41616911761820247,0,0
0.1111111111111111,0,0,0,0,1,0.017991203021370673,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0.588303859122083,0.41169614087791695,1,0
0.027777777777777776,0,0,1,0,0,0.010489591009579956,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.27783758840999295,0.722162411590007,1,1
0.013888888888888888,1,0,0,0,0,0.007956429624170966,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.14398876144278672,0.8560112385572133,1,1
0.5,0,0,0,0,1,0.07933400884303612,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0.9487017853803873,0.05129821461961269,0,0
0.013888888888888888,0,0,0,0,1,0.0022740880619012533,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0.4846075425917825,0.5153924574082175,0,1
0.9583333333333333,1,0,0,0,0,0.8337152266028004,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.8522836140177399,0.1477163859822601,0,0
0.1111111111111111,1,0,0,0,0,0.0637205232129698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2819302711008447,0.7180697288991553,0,1
0.29166666666666663,0,1,0,0,1,0.052067980840088436,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.9310538383439715,0.06894616165602854,0,0
0.4722222222222222,1,0,1,0,0,0.27926952837140756,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.226490977971324,0.773509022028676,0,1
0.027777777777777776,1,0,0,0,0,0.01816391857037583,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.18101504966587367,0.8189849503341263,0,1
0.16666666666666666,1,0,0,0,0,0.12014093588798824,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.19726215113078516,0.8027378488692148,0,1
0.5972222222222222,1,0,0,1,0,0.45151298820928526,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.55108028690658,0.44891971309342005,0,0
0.19444444444444442,0,0,0,0,0,0.07701386330140016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4077706971530849,0.5922293028469151,0,1
0.9722222222222222,0,0,0,1,0,0.601314941046426,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0.9361949201705791,0.0638050798294209,0,0
0.3333333333333333,0,1,0,1,1,0.05063444178334562,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0.960853463911753,0.03914653608824708,0,0
0.4861111111111111,0,0,0,0,0,0.1353917188651437,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.6703141644475904,0.3296858355524096,0,0
0.1111111111111111,1,0,0,0,0,0.07191875460574798,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.17905991983737757,0.8209400801626224,0,1
0.013888888888888888,0,0,0,0,1,0.0021762159174649963,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.5739299930727562,0.42607000692724384,0,0
0.625,0,1,0,0,1,0.1348678150331614,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0.985967908673245,0.014032091326754969,0,0
1.0,0,1,0,0,0,0.6620762711864407,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0.9911069158465964,0.008893084153403572,0,0
0.6944444444444444,0,1,0,0,1,0.11178726050110539,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0.9951797628563201,0.004820237143679877,0,0
0.125,1,1,1,0,0,0.09870693625644807,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.37318723622481953,0.6268127637751805,1,1
0.1111111111111111,1,0,0,0,0,0.0759315125276345,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.12039771647035735,0.8796022835296426,0,1
0.9027777777777777,1,1,0,0,0,0.7743759211495949,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0.943112473095637,0.056887526904363044,0,0
0.027777777777777776,0,0,0,0,0,0.012452791083271925,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3601958326670712,0.6398041673329288,1,1
0.15277777777777776,0,0,0,1,1,0.02611459100957996,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.8058450707963672,0.19415492920363273,0,0
0.986111111111111,1,1,0,0,0,0.8961461403831984,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0.978531954958356,0.021468045041643985,0,0
0.6388888888888888,0,0,0,1,1,0.1227604550478998,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0.8889004026004874,0.11109959739951257,0,0
0.5,1,0,1,0,0,0.3479182019159912,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.19079477531159994,0.8092052246884001,1,1
0.3611111111111111,1,0,1,1,0,0.2515429255711128,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.47936651456497237,0.5206334854350276,0,1
0.9583333333333333,1,0,0,1,0,0.876255066322771,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0.7193388541111354,0.28066114588886465,0,0
0.4305555555555555,0,0,0,1,0,0.18193855932203393,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0.6837907625776027,0.31620923742239726,0,0
0.9305555555555555,1,1,0,0,0,0.8671241709653649,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9378111862089605,0.0621888137910395,0,0
0.06944444444444445,0,0,0,0,1,0.010598977523949891,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0.5276132821377143,0.4723867178622857,0,0
0.013888888888888888,1,0,1,0,0,0.008601234340456891,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.10478522750382546,0.8952147724961745,1,1
0.09722222222222221,0,1,1,0,0,0.04027726602800295,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5515874499559134,0.44841255004408664,0,0
0.5555555555555556,0,0,0,0,1,0.0926734064112012,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0.9690047600833362,0.030995239916663708,0,0
0.625,1,0,1,0,0,0.4538619196757554,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.4025827072442193,0.5974172927557807,1,1
0.027777777777777776,1,0,1,0,0,0.017473056374355197,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.14784799683816097,0.852152003161839,0,1
0.5694444444444444,0,0,0,1,0,0.1602397291820192,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.8544004512946399,0.14559954870536004,0,0
0.75,1,0,1,0,0,0.692572079955785,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.4083545918598105,0.5916454081401895,1,1
0.29166666666666663,1,0,1,0,0,0.179474484156227,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.1896148507467973,0.8103851492532027,0,1
0.75,1,0,1,0,0,0.6998146186440679,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.621990129811742,0.37800987018825805,0,0
0.013888888888888888,0,1,0,0,1,0.002331659911569639,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0.8011350374298034,0.1988649625701966,0,0
0.18055555555555555,1,0,1,0,0,0.12189112011790715,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.14885947969289437,0.8511405203071056,1,1
0.5833333333333333,0,0,0,1,0,0.3639174189388357,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.8759388295825032,0.12406117041749674,1,0
1.0,0,0,0,0,0,0.6219947494473103,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0.9648259932972941,0.03517400670270589,0,0
0.8888888888888888,0,0,1,0,0,0.36241479366249085,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0.9576369102250908,0.042363089774909254,1,0
1.0,1,1,0,0,0,0.9465272660280031,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.961625128995802,0.03837487100419798,0,0
0.06944444444444445,0,0,0,0,0,0.023276298820928524,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.30284890696016376,0.6971510930398362,0,1
0.5972222222222222,0,1,0,0,0,0.37471789793662497,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0.9690878566849039,0.030912143315096025,0,0
0.19444444444444442,1,0,1,0,0,0.14661247236551217,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0.1027910958007876,0.8972089041992124,0,1
0.8472222222222222,1,0,1,0,0,0.8212221352247606,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0.3062161914300511,0.6937838085699489,0,1
1.0,0,0,0,0,0,0.6976499170965366,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9330832861080838,0.06691671389191618,0,0
0.20833333333333331,0,0,0,0,1,0.04466424097273398,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0.870065124100373,0.12993487589962704,0,0
0.25,0,1,0,0,1,0.05427298268238763,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0.9577901563206216,0.042209843679378446,0,0
1.0,0,0,0,0,0,0.553691507000737,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0.9738723829713611,0.026127617028638868,0,0
0.986111111111111,0,1,0,0,1,0.15272084561532795,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0.9975197792005326,0.0024802207994674415,0,0
0.5694444444444444,1,0,0,0,0,0.33023788688282985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5567560805354443,0.4432439194645556,1,0
0.9166666666666666,1,0,0,0,0,0.7855275884303612,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0.38312864101883126,0.6168713589811687,1,1
0.25,0,0,0,1,1,0.048878500368459844,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0.8167884643583891,0.1832115356416109,0,0
0.027777777777777776,1,0,0,0,0,0.015665300294767873,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.15118444960397226,0.8488155503960277,0,1
0.3194444444444444,1,0,0,0,0,0.2053875736919676,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.3833072239262413,0.6166927760737587,0,1
0.4444444444444444,1,0,1,0,0,0.3374861827560796,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0.1379930563367795,0.8620069436632205,1,1
0.041666666666666664,0,0,0,0,1,0.007340410832719235,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.5945188532785721,0.4054811467214278,1,0
0.013888888888888888,1,0,1,0,0,0.008060058953574062,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.10285142381585,0.89714857618415,1,1
0.18055555555555555,1,0,1,0,0,0.1221214075165807,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.14898807742822506,0.8510119225717749,1,1
0.013888888888888888,0,0,0,0,1,0.0023259027266028004,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0.4845907072870782,0.5154092927129218,1,1
0.3472222222222222,0,0,0,1,1,0.060738301400147396,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.882740289879423,0.11725971012057707,0,0
0.75,1,0,0,0,0,0.7035510316875462,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0.86262673755791,0.13737326244209008,1,0
0.05555555555555555,0,0,0,0,0,0.023788688282977158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3230213459571647,0.6769786540428353,1,1
0.16666666666666666,0,0,0,0,0,0.0682859708916728,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.360752962738054,0.639247037261946,0,1
0.40277777777777773,0,0,0,0,1,0.060081982313927786,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0.9154184218291961,0.08458157817080389,0,0
0.013888888888888888,0,0,0,0,1,0.002360445836403832,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.5738713862402012,0.4261286137597988,1,0
0.9444444444444444,1,1,0,0,0,0.6189146554900516,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.9846724892965946,0.015327510703405422,0,0
0.6527777777777778,0,0,0,0,1,0.12046333824613119,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0.9764892835002366,0.02351071649976349,0,0
0.013888888888888888,1,0,1,0,0,0.009338154016212234,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.10472310649956063,0.8952768935004394,1,1
0.7777777777777777,0,1,0,0,0,0.3981035832719234,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0.9834831659331239,0.016516834066876103,0,0
1.0,0,1,0,0,0,0.7299304532056007,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0.9879609268211538,0.012039073178846208,0,0
0.8888888888888888,0,0,0,0,1,0.141125875092115,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0.9857510031705672,0.014248996829432847,0,0
0.05555555555555555,1,0,1,0,0,0.03902219970523213,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.09395299237932653,0.9060470076206735,1,1
0.9166666666666666,0,1,1,1,0,0.5772153647752396,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0.9625948443886175,0.03740515561138249,0,0
0.013888888888888888,0,0,0,0,0,0.0029591930729550484,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2708483814503929,0.7291516185496071,1,1
0.3194444444444444,0,0,0,0,0,0.16189204126750187,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0.43348312293959357,0.5665168770604064,0,1
0.06944444444444445,0,0,1,0,0,0.03020219233603538,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.22687686166338106,0.7731231383366189,0,1
1.0,0,0,0,0,0,0.7425444454679442,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9293431417559498,0.07065685824405026,0,0
0.9305555555555555,0,0,0,0,0,0.6579541267501843,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0.9369410320351266,0.06305896796487342,0,0
0.013888888888888888,0,0,0,0,1,0.0022625736919675756,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.5739025213784843,0.42609747862151565,0,0
0.013888888888888888,0,0,1,0,1,0.0022971168017686073,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.47863639424113213,0.5213636057588679,1,1
0.29166666666666663,1,0,0,0,0,0.22526713338246135,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.2631830775651032,0.7368169224348968,0,1
1.0,1,0,0,0,0,0.9722388540899044,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.8497582480428049,0.1502417519571951,0,0
0.6944444444444444,1,0,1,0,0,0.6391799465733236,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0.7343694513885735,0.2656305486114266,1,0
0.1388888888888889,1,0,1,0,0,0.09179831429624172,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.18508029529941594,0.8149197047005841,0,1
0.9583333333333333,1,0,1,0,0,0.7073450165806927,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0.4008829999950171,0.5991170000049829,1,1
0.125,1,0,0,0,0,0.09527565401621226,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.19633833348161445,0.8036616665183856,0,1
0.6388888888888888,0,0,0,0,1,0.10674972365512161,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0.9568366144909872,0.04316338550901278,0,0
0.986111111111111,1,0,1,1,0,0.9043558861459102,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0.5734713989587176,0.42652860104128243,0,0
